"","Mmus_C57-6T_LVR_BSL_Rep1_B1","Mmus_C57-6T_LVR_BSL_Rep2_B2","Mmus_C57-6T_LVR_BSL_Rep3_B3","Mmus_C57-6T_LVR_GC_Rep1_G2","Mmus_C57-6T_LVR_GC_Rep2_G3","Mmus_C57-6T_LVR_GC_Rep3_G5","Mmus_C57-6T_LVR_FLT_Rep1_F1","Mmus_C57-6T_LVR_FLT_Rep2_F2","Mmus_C57-6T_LVR_FLT_Rep3_F4"
"ENSMUSG00000025494",553.261049633657,582.691607913627,568.415869134691,564.473596363225,655.951875508384,521.414583580874,569.259429872005,614.405866835217,566.261766579913
"ENSMUSG00000025495",440.615873738448,310.808310096339,314.762082357048,345.160413589335,321.597205766524,197.715193300529,317.2018184696,428.234120943175,434.878652337504
"ENSMUSG00000025497",2386.47172714497,2445.48426591902,2403.87276619137,2674.32260646528,2513.33862321513,2153.36862662188,2260.57589458682,2270.03236665639,2252.51677651686
"ENSMUSG00000025498",1482.8844059956,2132.33643805941,2241.60313263578,1635.58627960255,2172.92423947768,2585.8415058896,2447.74810434055,1338.36809456251,1249.4278647124
"ENSMUSG00000025499",837.597942817462,1030.13026916721,1001.88226247611,900.0083728323,970.396761148728,674.634087083894,705.781061068145,1011.54867045367,887.520969427505
"ENSMUSG00000025500",29.0289669884547,18.0553735352223,10.3372441869005,32.1568781006107,29.0923746044601,39.4951605704559,49.9285937387802,39.7438299318907,47.8571780322608
"ENSMUSG00000025503",2429.69964667056,2343.77035079522,2346.41953040133,2430.21037635459,2430.82930158677,2334.56863810966,2320.13706676794,2825.86872685335,2540.12278454434
"ENSMUSG00000025504",612.411578576353,658.877971475144,431.722741127781,587.816739704135,620.187498662612,1343.20046340757,1257.2213460874,702.417547482473,658.422646081913
"ENSMUSG00000025505",192.017466692324,230.818988770377,159.648695909235,185.214378350854,249.80432110954,248.950146478175,210.440013918069,240.803910244426,221.657975954069
"ENSMUSG00000025507",68.2997679146566,68.1957116619942,93.0781116136571,74.958960918289,77.3608361052303,119.152337784286,79.2486945001271,90.71974012368,81.0390247473369
"ENSMUSG00000025508",4349.20959965004,3874.59156468613,4484.99044374122,3168.48436350613,3547.76431424637,2979.9468064383,3126.9126911075,3101.97152685549,2959.34838963766
"ENSMUSG00000025509",2145.38850042095,1717.95003856071,1477.50726566485,2008.63072409192,2647.74779713499,1545.8026636669,1625.67219454416,2172.80885061684,2162.88950586744
"ENSMUSG00000025510",1066.0902865762,1154.64006171214,1078.14068823868,1135.69426030298,1180.77675739001,968.952604326552,982.648791422901,1090.1616174164,1141.93205414366
"ENSMUSG00000025511",2187.80963982578,1687.05693343006,2196.958341549,1587.94233164607,1393.31288174543,847.227802780761,890.68275951163,1122.08687373139,972.132180294854
"ENSMUSG00000025512",691.780181798099,715.296983836914,737.895006981533,616.920026521071,656.947622321792,565.73445102406,643.869510733966,588.21229011004,530.016931570426
"ENSMUSG00000025521",297.972456108449,331.185806070033,339.617046892382,337.105183428204,353.443319252183,292.6427198595,311.918796227268,322.673535275461,351.066757373391
"ENSMUSG00000025525",532.122585421225,529.96204406352,573.248750403566,528.098936131055,630.422598049295,427.598006198074,508.682946581138,643.999385011991,668.143946460421
"ENSMUSG00000025531",447.483391972586,461.381601490568,346.81290686712,536.411114174866,312.310827564767,625.33352722833,465.2896845446,375.306206553534,531.129630290328
"ENSMUSG00000025532",888.575198811112,604.834055333434,731.556929364774,802.91857714566,748.898145266563,554.60756647984,616.625172747842,989.494501404164,914.879054750123
"ENSMUSG00000025533",28669.6242164347,18341.7838637448,22671.2955828447,19652.4639039057,20751.8699974045,13914.0098291967,13016.5112406352,22317.6276495738,21705.6725511256
"ENSMUSG00000025534",853.0178299521,700.760733350932,815.498801419357,759.396864616355,820.377596559921,722.315792894773,797.390591565867,952.511143271859,934.081679030975
"ENSMUSG00000025537",0.976358101813084,2.48851378328188,0.964947193380382,3.84151855000458,1.62622812296737,4.58743049090685,2.67218354973772,0.925680307409888,4.33210081299108
"ENSMUSG00000025538",195.940617780253,207.655394412998,247.51028459625,209.834893420152,174.632817767324,261.03624631336,158.300086446357,197.6853900791,162.893531143682
"ENSMUSG00000025544",5154.56782450366,4564.72305504262,5229.29489016026,4982.27181447343,4828.27776118237,4304.42772000517,4773.1603541188,4852.55784287703,4955.46150949535
"ENSMUSG00000025545",871.166750152869,802.686768911629,922.557481519459,842.139619192079,936.269186552828,575.356417640501,700.072712728228,1013.91320767299,1000.19425235328
"ENSMUSG00000025555",546.352746540792,587.219892472583,670.296961294132,808.282182644173,635.826978761037,920.680080690505,910.702534789635,826.065821929463,794.226608645802
"ENSMUSG00000025558",639.981091149919,552.936892008393,477.270936307779,744.870019062821,610.725191242327,583.486625543407,696.46501152329,706.719865630094,816.607011117971
"ENSMUSG00000025571",897.275765705826,1029.70895894828,792.621619278556,1009.79361741837,733.993779651022,1213.88355700272,1011.81810186062,948.296793817776,932.264426561202
"ENSMUSG00000025572",240.087957940456,368.42734289702,239.426935722114,282.280454698554,292.886939249244,345.252680280513,338.106849680034,311.960196610311,405.197804266172
"ENSMUSG00000025574",1485.08114676396,1239.41903664142,1015.27780221376,1339.14859125834,1225.79298326435,460.454893274117,903.735151856353,748.471375785151,733.874619161976
"ENSMUSG00000025575",1028.69921314125,948.512664872016,1083.60585291404,978.738944473268,1124.51601050653,1136.88609377982,1037.11369077938,1223.85786152529,1105.71367421747
"ENSMUSG00000025576",13.3310882764409,29.992768671904,25.2402275625517,26.3232586769051,41.0633885310069,19.9534540533148,18.0769351077281,15.1779872392197,19.7959101087478
"ENSMUSG00000025577",370.591125287591,302.320656413602,240.676331467845,334.875712525093,252.141499567411,290.083573717637,217.216588205463,281.143811157098,198.478069045533
"ENSMUSG00000025578",323.694455333244,166.990063059006,206.208465421283,226.851800240041,203.866824857685,144.978046206034,173.669353028034,243.48526201299,188.475486393851
"ENSMUSG00000025579",2778.39338120103,2651.80628098598,2389.0722844858,2784.92885236321,3120.78361002256,2584.52278045124,3296.75458295388,2908.30255474506,2852.10844618626
"ENSMUSG00000025580",1094.08836906781,957.723876288244,1109.02043410381,865.192376890455,929.862947805096,841.502760057329,836.439599149564,867.295337802716,879.15626141451
"ENSMUSG00000025582",6.22767060079998,7.61103460602469,6.15488646673811,12.0727436760177,16.5047013644007,25.1622846813041,34.0331609343937,16.5790861714751,17.2217965446849
"ENSMUSG00000025583",1005.30361773826,1247.34689755601,1184.61553838735,1246.13983563629,1161.45421374242,1203.16980893787,1177.51295982125,1011.48371540521,1127.26063659924
"ENSMUSG00000025584",1004.80241986674,1097.30958531792,1261.57168930944,1511.52890673319,1259.36205889008,1472.70850336018,1474.96468716601,1551.63135047553,1727.60481840511
"ENSMUSG00000025586",183.572915352889,182.907824610881,134.278784663947,135.525888036959,274.806461029695,137.852611646824,209.438522147938,170.846612497474,210.082091055129
"ENSMUSG00000025588",51.6320628656928,60.8475747417861,61.4426334411035,81.7078409160599,55.2962289024608,63.2692987391537,64.7817347052152,60.4485435298938,47.3069713100692
"ENSMUSG00000025591",190.352728419,126.196608354045,175.584929654602,157.625268153245,145.99445622642,115.563880664352,121.980106799875,132.418715917547,149.067561455414
"ENSMUSG00000025597",13.2523851490221,37.9879159723457,20.0474133380921,17.7858060766993,18.1170992693129,26.4782701429566,22.164253074151,21.7107709141839,16.5479190634355
"ENSMUSG00000025602",34.857001193889,29.8112329183586,41.9996117957459,19.4971048273708,35.7281273246472,30.099487430319,53.6597830432746,28.7771282265687,31.9627390315122
"ENSMUSG00000025607",813.544287728898,841.005328352518,725.46601552997,912.252660052712,984.793762057551,859.575811938583,863.197457806168,821.363271994752,880.734383466609
"ENSMUSG00000025608",292.087040883226,278.096351669897,321.199931796746,268.484882515433,246.273839009138,232.408556562535,244.48930151446,244.227061535681,287.255378464254
"ENSMUSG00000025609",1671.25187808836,2011.18394492489,1930.59097236126,2069.03209147561,1900.62553875867,1970.46956690822,2088.13962779487,2161.79837062592,2251.71962949891
"ENSMUSG00000025612",1288.57759403481,1344.67493953253,847.047580167554,1537.84829037319,1222.83821814836,1092.53812859663,1406.71045169956,1214.42660983319,1231.77051698989
"ENSMUSG00000025613",3271.07531856021,3208.16372462849,3207.21732121531,3110.32835742289,2770.60237786451,2931.170208132,2897.87475128202,2821.40910600915,3088.56897076961
"ENSMUSG00000025616",1085.31714433186,724.296029737693,1063.94813159821,922.11463443626,1109.5877853356,1066.40673503022,879.569370001209,1082.57265937675,886.877633299971
"ENSMUSG00000025626",233.575879358056,229.401631069904,434.933413374609,228.807161823413,172.881151476633,272.249036753899,228.579717246346,208.764346579373,312.336481599349
"ENSMUSG00000025630",896.785787474791,875.270171359264,923.23422697944,1014.11184948265,961.15744688039,857.316152435316,852.957257205988,1149.47783038688,1135.67639373917
"ENSMUSG00000025644",25.9486457447619,16.1734599074522,19.4904875127975,28.1697550468695,24.271636716052,13.4798048410433,21.2707405369419,13.2632363037752,21.0488106541558
"ENSMUSG00000025645",152.578093606673,136.998770061466,179.517714769969,112.679062006919,133.00861856847,169.845604033242,160.594150656446,150.316482850922,175.087606641956
"ENSMUSG00000025646",271.037358336676,294.053460770791,279.4041408236,239.739387751805,216.688093723308,297.725310074827,272.359432806794,301.738805960872,244.244704432779
"ENSMUSG00000025647",1111.96827814503,1444.46163304169,1557.68199115278,1456.30010229005,1577.07558209076,2027.22176760619,1603.69358047249,1052.86600394921,1085.89504722244
"ENSMUSG00000025648",24.1550022834616,39.3018412608424,33.6372884016425,23.287076098742,16.6030427892377,61.9608874892804,35.8742577364871,15.6852139738343,15.910307284871
"ENSMUSG00000025650",34.8351466752108,4.12529282094672,6.72115582573009,15.6073883913444,9.44360901148313,23.5514949655111,9.85115290986672,14.1633405873709,10.6817180296067
"ENSMUSG00000025651",6387.2107146428,5601.97847282825,6110.3509888359,6220.9591900574,6545.30324771982,4779.88821284102,5425.36045591908,6759.7281988869,6474.35838776156
"ENSMUSG00000025656",282.611387028058,189.091876091981,163.075227062278,324.550898649621,309.747223049157,107.918631666923,166.915705786518,205.804986813019,229.673550696284
"ENSMUSG00000025665",0.596058302480208,0,2.35636816041687,0.934214802682204,1.80306239368157,6.75143760681004,0,6.04124269859848,1.77687532518799
"ENSMUSG00000025666",240.239223061154,235.425605457781,223.094237086758,203.72889434592,257.611013587558,206.923256740089,192.050010637032,256.576553038402,246.813936495192
"ENSMUSG00000025701",3.07421595686943,8.88186677537855,2.65485631425284,2.59226068235624,4.15987157484133,6.23052780522237,4.61056440938837,3.09994866447517,3.72360254976654
"ENSMUSG00000025702",2421.30222733882,2941.38588686525,2799.11736617206,3051.00650133004,2426.27371108833,2105.752754925,2459.66930929895,2802.70631599019,2775.79978015664
"ENSMUSG00000025722",353.284534385512,299.994308900508,353.995984712921,381.894857748048,403.365374062193,283.832045911038,487.273347789487,348.845795252747,380.811641898909
"ENSMUSG00000025723",14.9649398541706,8.20170319026381,8.84339726603414,9.63679373517052,10.229614411285,8.25391018544024,8.45378542099035,24.4860539095118,10.8078963216867
"ENSMUSG00000025724",876.006958702334,802.457472882644,1072.31597845064,756.919085140874,799.276071648213,885.919474174093,830.390471149237,822.721097049031,887.387191903277
"ENSMUSG00000025726",1.04218723911146,3.82107066251179,3.03509015018467,12.8880849133571,4.87416382084698,1.80465173779948,12.8145961288905,8.87830320767388,11.5281030814332
"ENSMUSG00000025728",1095.17105820379,1101.72216979384,1058.45001950249,1109.1654429982,1113.29206126827,1004.08794352732,933.689736344058,1305.77155302381,1157.27978569688
"ENSMUSG00000025730",313.809284781789,344.090813484334,336.505088733997,257.467841508388,258.621771644985,294.98287728905,307.547334757499,319.334573983804,226.315103071716
"ENSMUSG00000025731",1708.99717747179,1639.08212967879,1488.50841669679,1806.3042958593,1961.04878452384,1572.95973637943,1887.55852838247,2018.11206403236,1664.50371192616
"ENSMUSG00000025732",1264.01528205005,987.726793420578,1371.01246335054,908.767211261542,1141.9666460402,412.846906526548,761.591162116641,822.0526968489,838.635844790404
"ENSMUSG00000025733",1299.26241582505,1295.32996887876,1117.54024917771,1246.05569558546,1347.82768307427,1222.01287014019,1344.30542345908,1207.13382437017,1477.30003505023
"ENSMUSG00000025735",72.174789351155,86.3686009869661,75.1217497894424,77.4508230805813,66.7993810607626,78.4954896504807,56.704515532259,59.3677350049491,117.304014898251
"ENSMUSG00000025736",1025.98133764129,1227.47818836225,1371.09192800942,1300.59627721345,1432.93997319965,1274.50702941933,1318.73396503587,1223.57452414991,1188.27647701578
"ENSMUSG00000025737",455.062751907313,434.018424407747,414.32913817471,483.925416707518,449.049855127309,475.764453387989,495.774034954814,433.710594313586,451.562284669338
"ENSMUSG00000025738",24.8557030011258,10.6365666176351,11.3930231514957,3.06167998186627,17.0569410786297,6.9616903449147,4.24660662147632,2.64795061807386,0
"ENSMUSG00000025742",602.591740095022,615.419456201546,679.778533542089,742.547165804945,625.113465153345,534.406980497221,719.129263457521,628.056374106135,648.132157170026
"ENSMUSG00000025743",2288.30480935858,2602.03615372266,1568.08823560955,1736.85251817667,2677.52829539791,3197.57477774487,2407.13962476837,1418.80395357608,1403.59917605428
"ENSMUSG00000025745",9132.14374989302,11603.5661875727,10330.8896607858,10476.0648975684,12934.3086795987,7681.80023552114,11822.3547656667,10117.7203607994,10045.235984117
"ENSMUSG00000025746",1.25333572335245,1.11771173020074,1.19671893142209,1.8439717582413,0.467235687830361,3.25525458623472,0,8.10312398588505,3.50718849483819
"ENSMUSG00000025747",183.563658639615,230.855928249224,245.288568163373,188.787506594679,212.27252805831,199.629354215329,188.727855308591,169.450754303677,170.49370139022
"ENSMUSG00000025757",644.384569499819,840.788207465772,854.382245551621,761.992203154582,592.419832414671,618.105489909333,581.92697407166,740.714165269069,629.266526129577
"ENSMUSG00000025758",23.997234644088,44.3835726881601,36.1363549020525,26.4967730999721,53.8700358785654,72.4300064124453,47.1201765892667,26.9858341904843,42.6080471378399
"ENSMUSG00000025759",284.568729607961,254.263648480986,312.60095564173,335.95393650909,273.606919236608,278.057153368112,300.769491719908,268.49070960955,372.707836425169
"ENSMUSG00000025762",2105.33792811639,2329.68741140131,2597.77139267197,2656.5668780251,2308.30604380578,2264.6564929122,2405.45544964075,2886.78122258412,2965.48591385776
"ENSMUSG00000025764",998.381455913103,1299.67855469643,822.453973802071,1040.00882885384,1103.04754564689,1737.81135926341,1989.04293348276,1733.46684713254,1557.36955845672
"ENSMUSG00000025766",286.370001212863,259.102631456706,283.374389592214,336.130335038062,324.922596570645,262.341200677367,285.195547615657,295.68059401392,333.549163580369
"ENSMUSG00000025779",68.051616183148,55.2556752296462,54.8076161121874,72.9571263058315,62.599005333321,52.6701041530825,62.3339209676132,71.3667974807887,65.579569603072
"ENSMUSG00000025780",371.584291252684,223.574108703333,242.092165455623,289.745805653501,237.861837656731,219.271305720626,360.538745676552,264.160242173294,257.370314045056
"ENSMUSG00000025781",7157.59293997896,5966.01884336521,7696.21624562128,6591.77547919674,6679.68126409604,5047.45918809227,5682.669874621,7134.86353179016,7105.66749868047
"ENSMUSG00000025782",270.807477605111,247.613248575965,296.398449479007,229.100711440721,260.512439249802,244.24391020518,187.740377177465,222.980342620372,231.995665871335
"ENSMUSG00000025784",2.07589419724342,0.951381157565315,6.15489831752779,0,3.88346662188517,1.79730950924766,0,5.52632481518018,0
"ENSMUSG00000025785",410.248483125819,412.663354213744,406.867648586774,437.406062524574,441.497227843861,390.525365620844,400.811918207215,488.12321850198,466.348522083243
"ENSMUSG00000025786",850.59215170756,1027.25553406097,911.983749964567,1038.14921872296,1011.86495908085,940.529422229771,949.540522536734,1036.7126558033,1031.78033165218
"ENSMUSG00000025787",0,0,0,2.49591274340067,11.9625927751003,0,0,1.26591997745801,1.33091758609851
"ENSMUSG00000025789",1.67388106954096,11.7916731270008,7.69145767261903,0.811231774771068,3.13140297381231,0.724623241307424,1.71515164366005,0,1.5429654012842
"ENSMUSG00000025790",204.354216831077,179.360716411532,179.984212012489,119.414976627051,171.712716163799,243.434156717176,130.168157457304,126.028454385017,129.26393441869
"ENSMUSG00000025791",6607.18584177182,6785.92282720338,7738.08108162992,8561.95215892925,7325.15167806169,6062.31061732223,7225.09636690895,8164.64372924767,8018.38051166186
"ENSMUSG00000025792",5257.94096463398,4780.90457381054,5615.9490962843,5860.68620062293,6393.94562955425,3561.94589491512,5118.35048903972,5297.24563551258,5193.75476131737
"ENSMUSG00000025793",660.133314675715,440.488781957557,667.805415316589,369.224873289068,578.635615013769,653.320977296747,829.558588051302,667.583718911334,650.600406005366
"ENSMUSG00000025794",2870.22706051927,2796.21009793466,3125.73218652927,2348.62364064593,2478.38972633762,2044.14780849305,2298.79451227577,2260.92619599253,2189.20697299077
"ENSMUSG00000025795",1466.36415602518,1065.37248384374,1386.68707491777,1230.79725357964,1368.45935960366,1550.24559019687,1397.44956228097,1462.18997631972,1407.63441037095
"ENSMUSG00000025804",13.493291268894,17.1248341675626,10.2581478874674,7.04243640347738,12.6212468659789,11.6824936168882,11.6989033778071,6.63162592424576,3.82706096794266
"ENSMUSG00000025809",4827.62324402761,4470.68129166448,4623.35480103175,4603.23315578026,4379.80472281774,4250.40647351467,4331.63540923422,4401.87606464783,4507.23831997037
"ENSMUSG00000025810",1471.85777308848,1558.39401506361,1611.20367028688,1322.55429558003,1668.68577156264,1543.26321292946,1485.26572896717,1121.8820877001,1093.05964731435
"ENSMUSG00000025812",1820.81411212001,1800.702452,2059.25892252983,2174.92035017411,1591.12202231094,2066.03288179202,2411.63019823805,2267.699730805,2113.57382029595
"ENSMUSG00000025813",2784.8745597979,2304.30372793657,3063.26460873518,2260.08813382204,1688.1456497712,1085.55479592912,1525.50436973674,1757.7091330407,1759.88137964242
"ENSMUSG00000025815",2416.68006479381,2141.52740782352,2207.35710813355,3116.92123358575,2145.1381231483,2463.85896445731,2523.99236031046,2869.79333246343,3106.39454475567
"ENSMUSG00000025816",152.811213415195,182.907170160973,156.328000211374,150.908676692837,186.038611453389,164.947707472075,177.877053624222,161.756755774602,188.377579787915
"ENSMUSG00000025817",486.318247455752,573.466025709013,432.488120761235,434.44892758437,485.144632708117,493.768624009205,438.753838166529,422.027736749674,500.413565734885
"ENSMUSG00000025821",215.017493193137,204.459103936505,180.522373444068,176.726532501916,183.944462510962,196.817847179486,202.464315541493,183.480501034505,154.319199880321
"ENSMUSG00000025823",5968.83456535267,7572.34273182986,7389.73518130192,6186.57495553073,5524.86300173962,7624.17387877875,6365.78436976352,6170.41757161178,6043.20492443272
"ENSMUSG00000025825",1762.57227930409,1825.68828670812,1974.77278461957,2053.49772049544,1918.14223257746,1493.0127232912,1721.28479337904,2043.55373052412,2122.97558261304
"ENSMUSG00000025854",1505.77065727013,1883.01311014108,2700.48103717651,1663.35909466477,1476.92893480406,1641.14725371073,1826.22787490382,1874.09853890687,1851.58555800804
"ENSMUSG00000025855",13.4375630688987,7.36481020310996,4.72387032707179,5.0442239315526,33.2246769025302,8.43836769200949,12.9014213037784,1.84721197990031,1.59901801199603
"ENSMUSG00000025856",121.870470034483,186.099500099573,190.438495507365,153.807094544794,147.276601715743,138.02072519787,144.922391381774,153.726183372296,133.656721912211
"ENSMUSG00000025857",264.665871498073,245.424262214123,276.839551195115,245.555845773431,283.260940574822,274.620651583818,278.577907858001,232.485135652524,239.21945131988
"ENSMUSG00000025858",668.565075688799,573.714847890616,655.80365426751,562.350754225125,641.95135773637,530.265000665567,523.36126091146,684.173317381914,637.560485933633
"ENSMUSG00000025860",2413.84492488775,2935.39357161028,3040.29480438969,3222.08306349338,2695.19539410927,3215.27636572029,3002.97233030711,2834.96321094168,2651.76992627901
"ENSMUSG00000025862",1521.09393950081,1700.40127758784,1850.4837346257,1947.95816198087,1655.20638890741,1708.42261810519,2022.84748796979,1797.54373243721,1959.75947443287
"ENSMUSG00000025867",72.6561588595557,70.4020718985496,64.6263095464889,60.3637199172783,54.3684294084253,49.4259175969296,61.6851057644282,71.8427003397823,33.486823630014
"ENSMUSG00000025868",1514.36686374422,1187.3252894593,1337.6663756985,1354.16385331706,1462.12715938645,1130.50920934056,1278.37479689102,1506.46901796567,1480.1007599897
"ENSMUSG00000025869",533.214638271338,514.417408899513,600.534159559486,489.100906030027,469.466600033848,456.687712038736,388.355531944046,435.465149120103,441.866169370224
"ENSMUSG00000025870",49.4985192356089,54.2268457331477,30.6717828642255,37.6668176937362,51.5110069755096,43.1583238804877,36.7394084144517,40.6064688585689,28.0817687082659
"ENSMUSG00000025871",2236.55622278511,2248.78377334814,2904.11219442025,1912.97029524893,2016.32218350453,1404.09016831864,1599.92637853954,2002.59194343703,2011.60716998477
"ENSMUSG00000025872",657.510363310915,625.927548560963,675.314610300069,655.501273165008,722.561578950071,597.889848539558,580.583392536865,570.745682978779,621.76765995853
"ENSMUSG00000025873",1399.28297126573,1475.72035042961,1442.23823137934,1308.53083166386,1586.11628735064,1621.59285980414,1327.09629514949,1317.29266093897,1247.27378011747
"ENSMUSG00000025875",62.6215293408731,41.4931063029053,63.6040042838021,69.6839265632839,65.6421532320615,57.6862514667246,28.2090789832591,67.4502572487084,44.9425361561581
"ENSMUSG00000025876",122.955212143728,142.676486791366,97.9271556812984,76.6570024990766,87.7949335479013,94.4874695022426,61.4757861569862,69.6962423224042,62.8455816424373
"ENSMUSG00000025877",117.992536536505,136.821540879997,95.8154970183573,131.519691552686,191.43118560924,201.872884002634,210.429258192464,92.3898684678061,122.975685206345
"ENSMUSG00000025878",822.033610854718,746.671259919466,571.254538892708,666.941533515423,683.111726461193,659.111983288029,695.870503908063,638.896646377342,688.261913617159
"ENSMUSG00000025880",643.188382390004,710.243332268316,478.033983341436,380.704410311844,560.835437321711,480.754714586177,481.948988498776,366.391882502803,362.149479953264
"ENSMUSG00000025885",827.369583395706,847.921609685452,748.83061696332,1017.78997525125,679.1842435009,908.751443485144,1023.48808001436,889.332354375456,830.039187019862
"ENSMUSG00000025887",43.0102255339421,43.8708943959169,53.7003816290369,35.9666544231772,65.0576240829541,56.4494998744878,35.3212229517455,49.7827115774487,49.1184876664051
"ENSMUSG00000025888",63.314721022318,85.6242338668561,59.4973015440006,55.3334696161072,90.2905248128826,123.115600281794,63.8122472155577,45.3159937303572,57.4057666190968
"ENSMUSG00000025889",39.9553304247556,19.7200831056286,21.2629651398873,31.7768210828556,49.7483373970235,19.0412599013465,36.3043988201761,36.0011455190059,36.8301600627901
"ENSMUSG00000025892",5.85451139166019,5.93822991396511,4.00176988913263,3.51091672059039,1.70670738661503,2.80456392466856,5.60885073664424,1.72469631574951,0
"ENSMUSG00000025893",58.1667281409219,35.1277248927077,47.6303915161806,49.1943699898964,42.6290853900244,38.7369449622772,41.3915324122859,43.0157449471542,41.0551758179703
"ENSMUSG00000025894",505.19491406118,514.214017934604,542.160875291894,456.829091561552,456.430816657805,537.939927545228,527.947261746007,568.376690289246,503.58542757174
"ENSMUSG00000025898",419.818766788796,407.387817641904,471.04052035623,467.855111354583,448.56103109185,503.585806872536,586.377957760299,481.395009093319,521.724079346286
"ENSMUSG00000025899",296.452187684536,437.556571557501,313.503920432253,360.600606322577,199.079082681553,368.50348282676,302.307721683099,322.12149486179,347.469755850334
"ENSMUSG00000025902",128.966739385726,91.8601498367036,68.5050786269337,81.9567035423533,90.1195855582981,88.0437608558659,99.2687541187325,85.3870905557837,56.1107292813283
"ENSMUSG00000025903",4035.0993823318,3800.10277314236,5103.07724988437,5363.23530376364,4310.03134939188,3942.90354316602,4468.52269290557,5215.54067368224,5275.03930388005
"ENSMUSG00000025907",1340.04409190503,1373.14982751121,1065.65855380775,1455.88168230986,1273.31310004973,1382.41469037343,1317.35584569084,1384.17390215778,1439.83165714716
"ENSMUSG00000025909",16.8238781964308,16.087730407376,8.29107572163183,18.3947424233877,12.0155720421513,12.4383871085381,13.290278665418,7.30329984883563,13.5214740562329
"ENSMUSG00000025911",2942.93607036386,2532.15337136016,3420.33885029091,3365.50713482713,3034.63837927028,2634.88418007937,2611.54254570251,2774.46680790167,3106.70372384609
"ENSMUSG00000025912",9.62911435884488,36.8863334619318,35.277691008475,12.3388204423856,13.5102059610788,81.4876397763073,20.8385189990562,9.39923894016342,18.4916912228141
"ENSMUSG00000025915",418.319390743665,524.834362932246,442.434060318135,432.713771426473,409.303401342643,473.468100220233,499.239624300004,406.511558230246,453.816066089279
"ENSMUSG00000025916",7.28955488452029,19.0944894555018,12.0988243862042,9.91125391798075,5.61178523125579,12.6225954381766,5.08432914521773,14.23080321408,7.83919355147176
"ENSMUSG00000025917",1425.80836518268,1225.79055911084,1376.24540469399,1523.32954699054,1351.20200062995,1127.95174626482,1334.43367167693,1381.01001079236,1423.04724028227
"ENSMUSG00000025920",111.661760294576,143.779045384684,95.600987786409,239.128989226912,166.983865773743,189.184241260004,193.768633332583,128.990062732933,179.273163558889
"ENSMUSG00000025921",721.663846010993,640.360319857089,873.440587820567,732.416677944827,746.065399340354,697.216417084095,819.146377683242,784.088969698789,888.020451690991
"ENSMUSG00000025922",3.11384304885631,3.80552677264762,0,0,1.94173440407517,0,0,0,3.82703256760697
"ENSMUSG00000025925",288.584259815194,304.176899033019,266.693997986025,248.354695857809,265.801059686351,279.069667479411,265.448287822986,254.810276723941,243.853245583454
"ENSMUSG00000025930",12.6887844276808,13.6083917281414,3.12640368102548,10.9234814192741,5.94566090392048,29.2419991678784,5.77991327072537,10.7423987604436,12.3537395015712
"ENSMUSG00000025931",13.0611876323027,16.4193062099845,18.4999529829928,21.4190973032775,41.668223815691,19.9360413531861,13.2801446483379,18.1528680509189,13.0566519016202
"ENSMUSG00000025932",0,0.468461787521232,0.5051138275675,0,6.67762864846312,9.42836637616326,0,1.0878527978356,0
"ENSMUSG00000025933",128.674381938122,99.2244500772783,112.382171732004,89.4335872389555,107.915089523799,51.155342458408,93.2916358397661,80.5283040777003,67.2203089193117
"ENSMUSG00000025934",40344.2244870076,34440.1083569208,48731.8257728098,50941.0135155901,32896.5742913019,26451.4355790176,34818.1637990629,44389.7795309056,44313.3356081343
"ENSMUSG00000025935",3845.65378494017,4164.50931051519,4502.81681540259,3992.22973268099,3732.64049978525,4215.82543245258,3460.28851346967,4015.74415188183,4100.1169726212
"ENSMUSG00000025936",19.9796085732485,10.5948690050424,17.245121773191,10.3630531240487,13.0372437093185,13.5197637202957,0.894749481290378,7.43884232133072,9.34451420925919
"ENSMUSG00000025937",5851.10126180829,6885.00272390181,7376.79137009338,9442.18544965523,6098.23530416699,7959.66777662888,7279.93501989667,9001.70422225068,8882.16818141421
"ENSMUSG00000025938",0.671453872239208,3.6927232403516,0.663606445522846,8.97118474272338,0,7.39152285158273,0,1.43001781955217,0
"ENSMUSG00000025939",534.776642786703,541.454984857504,615.428711575255,541.367894765753,572.59589095512,489.292935530308,615.489199235297,530.188828894598,693.73859500374
"ENSMUSG00000025940",928.10755809706,844.240236325447,1058.00155117073,921.410564242417,954.525006227279,832.357590904884,881.770748431548,982.671176529589,896.393987676083
"ENSMUSG00000025949",676.141951358393,855.72478940448,758.018359564513,769.153989025816,612.702070465036,1213.52562751037,820.456463860107,707.468994083232,686.780719624488
"ENSMUSG00000025950",10885.8964934021,10611.4735979639,12031.6981787479,13532.039902336,10402.9753269371,10027.413471697,11132.5375677864,12576.07224152,12290.1176466706
"ENSMUSG00000025955",3.85719310599522,1.1784996386963,0,1.24623653215273,142.309547299449,1.29746027133851,1.5355159689294,4.1073569859982,4.92077507780552
"ENSMUSG00000025956",209.673643431442,249.268049322049,236.708677938873,194.786860358748,161.233203080258,187.341208275079,217.466891314261,146.590816479496,191.05163205456
"ENSMUSG00000025958",522.557225028772,647.875887874098,667.487973994753,607.83866746055,738.022130676499,922.335588418034,633.699767853843,522.248233434532,647.663258266023
