Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Library,Experiment
GO_Cellular_Component_2023,trans-Golgi Network (GO:0005802),1/241,0.3050813569868761,0.5898239568412939,0,0,2.8347701149425286,3.3653732960059792,ATG9B,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Polymeric Cytoskeletal Fiber (GO:0099513),1/265,0.3299805131016495,0.5980896799967398,0,0,2.5739289446186,2.853770817172105,FLACC1,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Cell-Cell Junction (GO:0005911),1/299,0.3637831863840255,0.62057131794922,0,0,2.2763249247859294,2.3018134599179123,PTPRU,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Microtubule Cytoskeleton (GO:0015630),1/342,0.4041787507191041,0.6222496569179806,0,0,1.9849327535645669,1.798146704084758,ADCY10,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Endosome Membrane (GO:0010008),1/361,0.4212275015318116,0.6222496569179806,0,0,1.878352490421456,1.6239901427602363,ATG9B,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Mitochondrial Inner Membrane (GO:0005743),1/370,0.4291376944261935,0.6222496569179806,0,0,1.8316979721521356,1.549575171453255,SLC9B2,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Organelle Inner Membrane (GO:0019866),1/398,0.4530845386007315,0.6256881723533911,0,0,1.7000781725006515,1.3459120248562908,SLC9B2,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Golgi Membrane (GO:0000139),1/427,0.4768619790027523,0.628590790503628,0,0,1.5819977335276023,1.1715139057899724,ATG9B,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Mitochondrial Membrane (GO:0031966),1/540,0.5603333141065525,0.6908277283947442,0,0,1.2431066470475338,0.720036543886331,SLC9B2,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Neuron Projection (GO:0043005),1/557,0.5717194993611676,0.6908277283947442,0,0,1.2040436616224262,0.6731889910197347,PACRG,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Cytoskeleton (GO:0005856),1/599,0.5986414553858345,0.694424088247568,0,0,1.117056856187291,0.5731534190896715,ADCY10,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Endoplasmic Reticulum Membrane (GO:0005789),1/801,0.7068666294654229,0.7679697875771629,0,0,0.8262931034482759,0.2866520456247997,ATG9B,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Bounding Membrane Of Organelle (GO:0098588),1/819,0.7150063539511516,0.7679697875771629,0,0,0.807351825309839,0.2708373513667513,ATG9B,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Nucleus (GO:0005634),4/4487,0.929467064890858,0.9626623172083888,0,0,0.5314778908354639,0.0388743686727466,ADCY10;PACRG;GATA5;CFAP45,GO_Cellular_Component_2023,RR1_regular
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),4/5175,0.9703012373676604,0.9703012373676604,0,0,0.4402957321154961,0.0132743446914446,ADCY10;PACRG;GATA5;CFAP45,GO_Cellular_Component_2023,RR1_regular
GO_Molecular_Function_2023,AMP Binding (GO:0016208),1/10,0.0149023554252653,0.1119195889331811,0,0,76.47892720306514,321.6884165593148,CFAP45,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Monoatomic Cation:Bicarbonate Symporter Activity (GO:0140410),1/11,0.0163807339505408,0.1119195889331811,0,0,68.82758620689656,282.994903106762,SLC4A9,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Phospholipid Scramblase Activity (GO:0017128),1/11,0.0163807339505408,0.1119195889331811,0,0,68.82758620689656,282.994903106762,ATG9B,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,poly(A)-specific Ribonuclease Activity (GO:0004535),1/12,0.0178569680089386,0.1119195889331811,0,0,62.56739811912226,251.8563944353508,PNLDC1,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Sodium:Proton Antiporter Activity (GO:0015385),1/14,0.02080301457834,0.1119195889331811,0,0,52.93633952254642,205.00430545239047,SLC9B2,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Transmembrane Receptor Protein Phosphatase Activity (GO:0019198),1/16,0.0237405188646141,0.1119195889331811,0,0,45.87356321839081,171.5933676703201,PTPRU,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Transmembrane Receptor Protein Tyrosine Phosphatase Activity (GO:0005001),1/16,0.0237405188646141,0.1119195889331811,0,0,45.87356321839081,171.5933676703201,PTPRU,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Metal Cation:Proton Antiporter Activity (GO:0051139),1/21,0.0310470628007074,0.1203115567984626,0,0,34.39655172413793,119.43346355828848,SLC9B2,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Beta-Tubulin Binding (GO:0048487),1/32,0.0469358727577943,0.1203115567984626,0,0,22.17908787541713,67.84523138217664,PACRG,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,3'-5'-RNA Exonuclease Activity (GO:0000175),1/34,0.0497975604232894,0.1203115567984626,0,0,20.832810867293627,62.494042787714754,PNLDC1,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Hsp70 Protein Binding (GO:0030544),1/34,0.0497975604232894,0.1203115567984626,0,0,20.832810867293627,62.494042787714754,PACRG,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Sodium Ion Transmembrane Transporter Activity (GO:0015081),1/34,0.0497975604232894,0.1203115567984626,0,0,20.832810867293627,62.494042787714754,SLC9B2,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Solute:Sodium Symporter Activity (GO:0015370),1/34,0.0497975604232894,0.1203115567984626,0,0,20.832810867293627,62.494042787714754,SLC4A9,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Hsp90 Protein Binding (GO:0051879),1/35,0.0512252877849629,0.1203115567984626,0,0,20.219066937119678,60.081401552176,PACRG,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Alpha-Tubulin Binding (GO:0043014),1/38,0.0554960388319167,0.1203115567984626,0,0,18.576887232059647,53.71402231134463,PACRG,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Phosphatidylinositol-3-Phosphate Binding (GO:0032266),1/40,0.058332876023497,0.1203115567984626,0,0,17.622458001768347,50.075790447561154,RUFY4,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Protein Tyrosine Phosphatase Activity (GO:0004725),1/76,0.1080095250991305,0.2096655487218416,0,0,9.14712643678161,20.3572579045293,PTPRU,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Phosphatidylinositol Phosphate Binding (GO:1901981),1/109,0.1513140092641029,0.2774090169841886,0,0,6.341634738186462,11.975530799282826,RUFY4,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,G Protein-Coupled Receptor Binding (GO:0001664),1/140,0.1901379923342801,0.3302396708963813,0,0,4.919622922351774,8.16659960848822,PACRG,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Actin Binding (GO:0003779),1/183,0.2411597445929389,0.3979135785783492,0,0,3.7491474043198174,5.332396323454556,PACRG,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),1/224,0.2869057438036519,0.4508518831200245,0,0,3.0535023967836707,3.812607782701138,GATA5,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Ubiquitin Protein Ligase Binding (GO:0031625),1/271,0.3360692423103405,0.5041038634655108,0,0,2.515964240102172,2.743503169901358,PACRG,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Ubiquitin-Like Protein Ligase Binding (GO:0044389),1/289,0.3540162267609773,0.5079363253527066,0,0,2.3565613026819925,2.4470827810978504,PACRG,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Adenyl Ribonucleotide Binding (GO:0032559),1/309,0.3734073243380468,0.509135219656184,0,0,2.2012987012987013,2.1684672839062986,CFAP45,GO_Molecular_Function_2023,RR1_regular
